31.0601	0.00423379	0.838243	0.385316	0.185405	-0.464896	1.04958
32.0604	0.00424354	0.843546	0.387473	0.186156	-0.468054	1.05614
33.0631	0.00425368	0.848854	0.38964	0.186913	-0.471216	1.06271
34.0639	0.00426417	0.854143	0.391805	0.187675	-0.474368	1.06926
35.0672	0.00427415	0.859435	0.393979	0.188443	-0.477523	1.07582
36.0684	0.00428316	0.864705	0.39615	0.189214	-0.480667	1.08236
37.0718	0.00429251	0.869976	0.398328	0.189991	-0.483812	1.0889
38.073	0.00430218	0.875224	0.400504	0.190771	-0.486945	1.09541
39.0766	0.00431219	0.880471	0.402685	0.191556	-0.490079	1.10193
40.0782	0.00432249	0.885694	0.404862	0.192344	-0.493201	1.10843
41.0823	0.00433314	0.890916	0.407045	0.193138	-0.496322	1.11492
42.0845	0.00434407	0.896113	0.409224	0.193933	-0.499431	1.12139
43.0849	0.0043553	0.901286	0.411398	0.194731	-0.502526	1.12784
44.088	0.00436686	0.906456	0.413577	0.195533	-0.505621	1.13428
45.0894	0.00437871	0.911601	0.41575	0.196338	-0.508702	1.1407
46.0935	0.0043909	0.916742	0.417927	0.197147	-0.511782	1.14711
47.096	0.00440338	0.921857	0.420098	0.197957	-0.514847	1.1535
48.097	0.00441615	0.926946	0.422263	0.198769	-0.517898	1.15985
49.1009	0.00442801	0.932029	0.424431	0.199585	-0.520947	1.16621
50.1029	0.00443916	0.937083	0.42659	0.200401	-0.523978	1.17253
51.103	0.00445063	0.942106	0.428742	0.201218	-0.526993	1.17881
52.1057	0.00446247	0.947121	0.430894	0.202038	-0.530004	1.18509
53.1067	0.00447463	0.952106	0.433038	0.202859	-0.532997	1.19133
54.1104	0.00448719	0.957082	0.435182	0.203682	-0.535986	1.19756
55.1125	0.00450009	0.962026	0.437317	0.204505	-0.538957	1.20376
56.113	0.00451334	0.966939	0.439442	0.205328	-0.541909	1.20992
57.1164	0.00452701	0.971842	0.441567	0.206154	-0.544856	1.21607
58.1185	0.00454104	0.976713	0.443682	0.206978	-0.547785	1.22218
59.1191	0.00455544	0.981552	0.445786	0.207802	-0.550695	1.22826
60.1229	0.00457028	0.98638	0.447889	0.208628	-0.553599	1.23432
61.1255	0.00458552	0.991176	0.449982	0.209453	-0.556483	1.24035
62.1268	0.00460015	0.995939	0.452063	0.210277	-0.559349	1.24633
63.1311	0.00461385	1.00069	0.454142	0.211102	-0.562206	1.2523
64.1338	0.00462768	1.0054	0.456209	0.211925	-0.565042	1.25823
65.1349	0.00464199	1.01008	0.458262	0.212746	-0.567857	1.26412
66.1392	0.00465686	1.01474	0.460312	0.213568	-0.570664	1.26998
67.1421	0.00467223	1.01937	0.462349	0.214387	-0.573448	1.27581
68.1436	0.0046881	1.02396	0.464373	0.215204	-0.576211	1.28159
69.1439	0.00470449	1.02852	0.466384	0.216018	-0.578953	1.28733
70.1478	0.00472149	1.03306	0.46839	0.216833	-0.581685	1.29305
71.1506	0.00473903	1.03756	0.470383	0.217644	-0.584396	1.29872
72.1525	0.00475712	1.04203	0.472363	0.218453	-0.587085	1.30436
73.1534	0.00477578	1.04646	0.474328	0.219258	-0.589751	1.30994
74.1536	0.00479501	1.05086	0.47628	0.22006	-0.592396	1.31549
75.1578	0.00481492	1.05524	0.478228	0.220862	-0.595032	1.32101
76.1614	0.00483544	1.05959	0.480161	0.22166	-0.597646	1.3265
77.1645	0.00485561	1.0639	0.48208	0.222455	-0.600238	1.33193
78.1668	0.00487589	1.06817	0.483985	0.223246	-0.602807	1.33733
79.1685	0.00489684	1.0724	0.485875	0.224033	-0.605353	1.34267
80.1697	0.00491847	1.0766	0.48775	0.224815	-0.607877	1.34797
81.1704	0.00494079	1.08076	0.48961	0.225593	-0.610379	1.35323
82.1708	0.00496382	1.08489	0.491456	0.226368	-0.612858	1.35844
83.1709	0.00498757	1.08898	0.493287	0.227137	-0.615314	1.3636
84.1758	0.00501217	1.09305	0.495112	0.227906	-0.617761	1.36875
85.1808	0.00503752	1.09709	0.496922	0.228671	-0.620185	1.37385
86.1859	0.00506363	1.10109	0.498718	0.229431	-0.622587	1.3789
87.186	0.00509039	1.10504	0.50049	0.230182	-0.624955	1.38389
88.1865	0.00511793	1.10895	0.502247	0.230929	-0.627301	1.38883
89.1872	0.00514627	1.11283	0.503989	0.231672	-0.629625	1.39373
90.1884	0.00517541	1.11667	0.505717	0.232409	-0.631928	1.39858
91.1902	0.00520538	1.12047	0.50743	0.233142	-0.634208	1.4034
92.1925	0.00523619	1.12424	0.509129	0.23387	-0.636468	1.40816
93.1957	0.00526786	1.12798	0.510813	0.234593	-0.638706	1.41289
94.1997	0.0053004	1.13168	0.512482	0.235311	-0.640922	1.41757
95.2046	0.00533382	1.13535	0.514137	0.236024	-0.643117	1.4222
96.2052	0.00536797	1.13896	0.515768	0.236728	-0.64528	1.42677
97.2069	0.00540302	1.14255	0.517385	0.237427	-0.647422	1.4313
98.2098	0.005439	1.14609	0.518988	0.238121	-0.649543	1.43579
99.214	0.00547592	1.14961	0.520576	0.23881	-0.651643	1.44023
100.214	0.0055136	1.15307	0.522142	0.239491	-0.653711	1.44461
101.215	0.00555225	1.1565	0.523693	0.240166	-0.655759	1.44895
102.218	0.00559188	1.1599	0.52523	0.240836	-0.657786	1.45324
103.223	0.00563251	1.16326	0.526753	0.2415	-0.659793	1.4575
104.224	0.00567394	1.16658	0.528253	0.242156	-0.661769	1.46169
105.226	0.00571594	1.16986	0.529739	0.242807	-0.663725	1.46584
106.23	0.00575901	1.17311	0.531211	0.243452	-0.665661	1.46995
107.23	0.00580292	1.17631	0.532661	0.244089	-0.667567	1.47399
108.232	0.00584793	1.17948	0.534097	0.24472	-0.669452	1.478
109.236	0.00589406	1.18261	0.535519	0.245346	-0.671319	1.48196
110.236	0.00594106	1.1857	0.536919	0.245963	-0.673155	1.48587
111.238	0.0059892	1.18876	0.538306	0.246575	-0.674972	1.48973
112.243	0.00603852	1.19178	0.539678	0.247181	-0.676769	1.49356
113.243	0.00608873	1.19476	0.541029	0.247778	-0.678538	1.49732
114.246	0.00614013	1.19771	0.542367	0.248371	-0.680287	1.50105
115.251	0.00619276	1.20062	0.543691	0.248957	-0.682018	1.50473
116.252	0.0062463	1.20349	0.544994	0.249535	-0.68372	1.50836
117.256	0.00630109	1.20633	0.546284	0.250108	-0.685404	1.51195
118.262	0.00635715	1.20914	0.547561	0.250676	-0.687069	1.5155
119.265	0.00641416	1.21191	0.548816	0.251234	-0.688706	1.519
120.27	0.00647246	1.21464	0.550059	0.251788	-0.690325	1.52246
121.272	0.00653172	1.21733	0.551281	0.252332	-0.691916	1.52585
122.276	0.00659231	1.21999	0.55249	0.252872	-0.69349	1.52922
123.276	0.00665385	1.22261	0.553678	0.253403	-0.695035	1.53252
124.278	0.00671675	1.2252	0.554854	0.253928	-0.696564	1.53579
125.284	0.00678105	1.22775	0.556017	0.254448	-0.698075	1.53902
126.286	0.00684633	1.23027	0.55716	0.25496	-0.69956	1.5422
127.29	0.00691302	1.23276	0.558291	0.255467	-0.701027	1.54534
128.29	0.00698069	1.2352	0.559402	0.255964	-0.702468	1.54843
129.294	0.00704982	1.23761	0.5605	0.256457	-0.703892	1.55148
130.3	0.00712042	1.24	0.561586	0.256945	-0.705299	1.5545
131.302	0.00719202	1.24235	0.562653	0.257424	-0.706681	1.55746
132.306	0.00726512	1.24467	0.563708	0.257898	-0.708046	1.56039
133.307	0.00733922	1.24694	0.564743	0.258364	-0.709385	1.56326
134.31	0.00741486	1.24919	0.565766	0.258824	-0.710709	1.5661
135.316	0.00749206	1.25142	0.566778	0.25928	-0.712016	1.56891
136.318	0.00757027	1.2536	0.56777	0.259727	-0.713299	1.57166
137.323	0.00765007	1.25576	0.568751	0.260169	-0.714565	1.57439
138.33	0.00773149	1.25789	0.56972	0.260606	-0.715816	1.57708
139.333	0.00781391	1.25998	0.570671	0.261035	-0.717043	1.57971
140.338	0.00789799	1.26204	0.57161	0.261459	-0.718254	1.58232
141.339	0.00798292	1.26407	0.57253	0.261875	-0.719441	1.58487
142.342	0.00806921	1.26606	0.57344	0.262286	-0.720612	1.5874
143.348	0.00815717	1.26804	0.574338	0.262692	-0.721769	1.58989
144.349	0.0082461	1.26997	0.575218	0.26309	-0.722902	1.59233
145.352	0.00833671	1.27188	0.576086	0.263483	-0.72402	1.59474
146.358	0.00842904	1.27377	0.576944	0.263872	-0.725123	1.59712
147.358	0.00852231	1.27562	0.577784	0.264252	-0.726203	1.59945
148.361	0.00861732	1.27744	0.578613	0.264628	-0.727269	1.60175
149.366	0.00871408	1.27924	0.579431	0.264999	-0.72832	1.60401
150.374	0.00881263	1.28101	0.580239	0.265365	-0.729358	1.60625
151.375	0.0089121	1.28275	0.581029	0.265723	-0.730372	1.60844
152.379	0.00901336	1.28446	0.581808	0.266077	-0.731373	1.61061
153.386	0.00911645	1.28615	0.582577	0.266426	-0.732359	1.61274
154.394	0.00922138	1.28782	0.583336	0.26677	-0.733332	1.61484
155.396	0.00932718	1.28945	0.584077	0.267107	-0.734283	1.6169
156.4	0.00943484	1.29106	0.584809	0.267439	-0.73522	1.61892
157.405	0.00954436	1.29265	0.58553	0.267767	-0.736144	1.62092
158.414	0.00965577	1.29421	0.58624	0.26809	-0.737055	1.62289
159.414	0.009768	1.29574	0.586935	0.268406	-0.737944	1.62482
160.416	0.00988212	1.29724	0.587619	0.268717	-0.738819	1.62671
161.42	0.00998999	1.29872	0.588293	0.269023	-0.739682	1.62858
162.423	0.0100752	1.30018	0.588956	0.269325	-0.74053	1.63042
163.425	0.0101615	1.30161	0.589607	0.269621	-0.741363	1.63222
164.425	0.0102488	1.30302	0.590247	0.269912	-0.742181	1.63399
165.434	0.010338	1.30441	0.590881	0.270201	-0.742991	1.63575
166.441	0.0104283	1.30579	0.591504	0.270485	-0.743787	1.63748
167.447	0.0105196	1.30713	0.592116	0.270763	-0.744569	1.63917
168.45	0.010612	1.30845	0.592716	0.271037	-0.745335	1.64084
169.452	0.0107041	1.30975	0.593305	0.271305	-0.746088	1.64247
170.463	0.0107978	1.31103	0.59389	0.271572	-0.746834	1.64409
171.472	0.0108926	1.3123	0.594463	0.271833	-0.747566	1.64568
172.478	0.0109884	1.31353	0.595026	0.27209	-0.748284	1.64724
173.483	0.0110853	1.31475	0.595578	0.272341	-0.748988	1.64877
174.485	0.0111832	1.31594	0.59612	0.272588	-0.749678	1.65027
175.496	0.0112832	1.31712	0.596657	0.272833	-0.750363	1.65175
176.504	0.0113843	1.31828	0.597184	0.273073	-0.751034	1.65321
177.511	0.0114864	1.31942	0.5977	0.273309	-0.751692	1.65464
178.515	0.0115895	1.32053	0.598207	0.27354	-0.752338	1.65605
179.516	0.0116937	1.32162	0.598703	0.273767	-0.75297	1.65742
180.526	0.0118001	1.32271	0.599196	0.273991	-0.753597	1.65879
181.534	0.0119076	1.32377	0.599678	0.274212	-0.754211	1.66012
182.539	0.0120161	1.32481	0.600151	0.274428	-0.754814	1.66143
183.54	0.0121257	1.32583	0.600615	0.274639	-0.755403	1.66272
184.552	0.0122376	1.32684	0.601075	0.274849	-0.755988	1.66399
185.56	0.0123505	1.32784	0.601525	0.275055	-0.756561	1.66524
186.565	0.0124645	1.32881	0.601966	0.275256	-0.757122	1.66646
187.567	0.0125787	1.32976	0.602398	0.275454	-0.757672	1.66766
188.577	0.0126942	1.3307	0.602827	0.275649	-0.758216	1.66884
189.585	0.0128108	1.33163	0.603247	0.275841	-0.75875	1.67001
190.589	0.0129284	1.33253	0.603657	0.276028	-0.759272	1.67114
191.589	0.0130469	1.33342	0.604059	0.276212	-0.759782	1.67226
192.598	0.013168	1.33429	0.604458	0.276394	-0.760289	1.67336
193.604	0.01329	1.33515	0.604848	0.276572	-0.760784	1.67444
194.605	0.013413	1.33599	0.60523	0.276747	-0.761269	1.6755
195.616	0.0135386	1.33683	0.605608	0.27692	-0.761749	1.67655
196.622	0.0136651	1.33764	0.605978	0.277089	-0.762219	1.67757
197.625	0.0137926	1.33844	0.606341	0.277254	-0.762679	1.67858
198.636	0.0139228	1.33923	0.6067	0.277418	-0.763134	1.67957
199.644	0.0140539	1.34	0.607051	0.277579	-0.76358	1.68054
200.646	0.014186	1.34076	0.607394	0.277736	-0.764015	1.68149
201.658	0.0143208	1.34151	0.607734	0.277891	-0.764447	1.68243
202.665	0.0144566	1.34224	0.608067	0.278043	-0.764868	1.68336
203.668	0.0145932	1.34296	0.608392	0.278192	-0.76528	1.68426
204.68	0.0147328	1.34367	0.608714	0.278339	-0.765689	1.68515
205.686	0.0148732	1.34436	0.609029	0.278483	-0.766088	1.68602
206.687	0.0150145	1.34504	0.609336	0.278624	-0.766478	1.68687
207.698	0.0151587	1.34571	0.609641	0.278763	-0.766864	1.68772
208.704	0.0153023	1.34637	0.609939	0.278899	-0.767242	1.68854
209.718	0.0154485	1.34702	0.610234	0.279034	-0.767616	1.68936
210.727	0.0155955	1.34765	0.610522	0.279166	-0.76798	1.69016
211.73	0.0157433	1.34827	0.610804	0.279294	-0.768337	1.69093
212.743	0.0158942	1.34888	0.611082	0.279422	-0.76869	1.69171
213.749	0.0160458	1.34948	0.611354	0.279546	-0.769034	1.69246
214.765	0.0162006	1.35008	0.611624	0.27967	-0.769375	1.69321
215.774	0.0163561	1.35066	0.611887	0.27979	-0.769708	1.69393
216.777	0.0165123	1.35122	0.612144	0.279907	-0.770033	1.69464
217.789	0.0166718	1.35178	0.612398	0.280023	-0.770355	1.69535
218.794	0.0168319	1.35233	0.612646	0.280137	-0.770668	1.69603
219.809	0.0169954	1.35287	0.612891	0.280249	-0.770979	1.69672
220.817	0.0171595	1.3534	0.613131	0.280358	-0.771282	1.69738
221.817	0.0173242	1.35391	0.613364	0.280465	-0.771577	1.69802
222.826	0.0174923	1.35442	0.613595	0.280571	-0.77187	1.69866
223.828	0.0176609	1.35492	0.61382	0.280674	-0.772155	1.69929
224.84	0.017833	1.35541	0.614044	0.280776	-0.772437	1.69991
225.843	0.0180056	1.35589	0.614261	0.280875	-0.772712	1.70051
226.857	0.0181818	1.35636	0.614477	0.280974	-0.772984	1.70111
227.862	0.0183584	1.35683	0.614686	0.28107	-0.77325	1.70169
228.876	0.0185387	1.35729	0.614894	0.281165	-0.773512	1.70226
229.883	0.0187194	1.35773	0.615097	0.281258	-0.773768	1.70282
230.898	0.0189038	1.35817	0.615297	0.281349	-0.774022	1.70338
231.905	0.0190887	1.3586	0.615492	0.281438	-0.774268	1.70392
232.922	0.0192773	1.35903	0.615686	0.281527	-0.774512	1.70445
233.929	0.0194649	1.35944	0.615874	0.281613	-0.77475	1.70497
234.947	0.0196558	1.35986	0.61606	0.281698	-0.774985	1.70549
235.954	0.0198469	1.36025	0.616241	0.281781	-0.775214	1.70599
236.971	0.020042	1.36065	0.61642	0.281863	-0.775441	1.70649
237.978	0.0202371	1.36103	0.616595	0.281943	-0.775661	1.70697
238.995	0.0204363	1.36142	0.616768	0.282022	-0.775879	1.70745
240.002	0.0206355	1.36179	0.616935	0.282098	-0.776091	1.70791
241.018	0.0208389	1.36215	0.617102	0.282174	-0.776301	1.70837
242.023	0.0210422	1.36251	0.617263	0.282248	-0.776505	1.70882
243.038	0.0212496	1.36286	0.617423	0.282321	-0.776707	1.70926
244.042	0.0214569	1.3632	0.617578	0.282392	-0.776903	1.70969
245.055	0.0216685	1.36354	0.617732	0.282463	-0.777097	1.71012
246.057	0.0218798	1.36387	0.617881	0.282531	-0.777285	1.71053
247.069	0.0220955	1.3642	0.618029	0.282599	-0.777472	1.71094
248.09	0.0223155	1.36452	0.618175	0.282666	-0.777657	1.71135
249.099	0.0225353	1.36483	0.618317	0.282731	-0.777836	1.71174
250.119	0.0227596	1.36514	0.618458	0.282795	-0.778013	1.71213
251.125	0.0229833	1.36544	0.618594	0.282857	-0.778185	1.71251
252.141	0.0232117	1.36574	0.618729	0.282919	-0.778356	1.71288
253.145	0.0234395	1.36603	0.61886	0.282979	-0.778521	1.71324
254.158	0.0236719	1.36632	0.61899	0.283038	-0.778685	1.7136
255.181	0.0239091	1.3666	0.619118	0.283097	-0.778847	1.71396
256.19	0.0241456	1.36687	0.619242	0.283154	-0.779003	1.7143
257.209	0.0243869	1.36714	0.619366	0.28321	-0.779159	1.71464
258.214	0.0246273	1.36741	0.619485	0.283265	-0.779309	1.71497
259.229	0.0248726	1.36767	0.619603	0.283319	-0.779458	1.7153
260.254	0.025123	1.36793	0.61972	0.283372	-0.779606	1.71562
261.264	0.0253723	1.36818	0.619833	0.283424	-0.779748	1.71594
262.284	0.0256267	1.36842	0.619945	0.283475	-0.77989	1.71625
263.289	0.0258798	1.36866	0.620053	0.283525	-0.780026	1.71654
264.303	0.0261381	1.3689	0.62016	0.283574	-0.780161	1.71684
265.328	0.0264017	1.36913	0.620267	0.283622	-0.780295	1.71714
266.336	0.0266639	1.36936	0.620369	0.283669	-0.780425	1.71742
267.354	0.026931	1.36958	0.620471	0.283716	-0.780553	1.7177
268.356	0.0271949	1.3698	0.620569	0.28376	-0.780677	1.71797
269.367	0.0274641	1.37001	0.620666	0.283805	-0.780799	1.71824
270.389	0.0277388	1.37023	0.620763	0.283849	-0.78092	1.71851
271.392	0.0280115	1.37043	0.620855	0.283891	-0.781037	1.71877
272.406	0.0282898	1.37063	0.620947	0.283933	-0.781153	1.71902
273.429	0.0285737	1.37083	0.621038	0.283975	-0.781268	1.71927
274.435	0.0288554	1.37103	0.621126	0.284015	-0.781379	1.71952
275.45	0.0291427	1.37122	0.621213	0.284055	-0.781488	1.71976
276.475	0.029436	1.37141	0.621299	0.284094	-0.781597	1.71999
277.481	0.0297267	1.37159	0.621382	0.284132	-0.781702	1.72022
278.497	0.0300233	1.37177	0.621464	0.28417	-0.781805	1.72045
279.523	0.0303259	1.37195	0.621546	0.284207	-0.781908	1.72068
280.529	0.0306256	1.37213	0.621624	0.284243	-0.782006	1.72089
281.544	0.0309314	1.3723	0.621701	0.284278	-0.782104	1.72111
282.57	0.0312435	1.37247	0.621778	0.284313	-0.782201	1.72132
283.575	0.0315523	1.37263	0.621852	0.284347	-0.782294	1.72152
284.59	0.0318672	1.37279	0.621925	0.284381	-0.782386	1.72173
285.615	0.0321887	1.37295	0.621997	0.284414	-0.782477	1.72193
286.618	0.0325064	1.3731	0.622067	0.284446	-0.782565	1.72212
287.631	0.0328305	1.37326	0.622136	0.284477	-0.782651	1.72231
288.654	0.0331612	1.37341	0.622204	0.284508	-0.782737	1.7225
289.687	0.0334987	1.37356	0.622272	0.284539	-0.782822	1.72269
290.697	0.033832	1.3737	0.622336	0.284569	-0.782904	1.72287
291.718	0.034172	1.37384	0.6224	0.284598	-0.782985	1.72304
292.748	0.0345191	1.37398	0.622464	0.284627	-0.783065	1.72322
293.754	0.0348613	1.37411	0.622525	0.284655	-0.783142	1.72339
294.771	0.0352105	1.37425	0.622585	0.284683	-0.783218	1.72355
295.797	0.0355668	1.37438	0.622645	0.28471	-0.783293	1.72372
296.798	0.0359178	1.37451	0.622702	0.284736	-0.783365	1.72388
297.809	0.0362758	1.37463	0.622759	0.284762	-0.783436	1.72404
298.83	0.0366411	1.37475	0.622815	0.284788	-0.783507	1.72419
299.861	0.0370139	1.37488	0.62287	0.284813	-0.783577	1.72434
300.866	0.0373807	1.37499	0.622923	0.284837	-0.783644	1.72449
301.88	0.0377548	1.37511	0.622976	0.284861	-0.78371	1.72464
302.905	0.0381365	1.37522	0.623028	0.284885	-0.783775	1.72478
303.94	0.0385261	1.37534	0.62308	0.284909	-0.78384	1.72492
304.947	0.0389089	1.37545	0.623129	0.284931	-0.783902	1.72506
305.964	0.0392994	1.37555	0.623178	0.284954	-0.783964	1.7252
306.991	0.0396978	1.37566	0.623226	0.284976	-0.784025	1.72533
308.028	0.0401044	1.37577	0.623274	0.284998	-0.784085	1.72546
309.036	0.0405034	1.37587	0.623319	0.285018	-0.784142	1.72559
310.054	0.0409104	1.37597	0.623365	0.285039	-0.784199	1.72571
311.082	0.0413257	1.37607	0.623409	0.285059	-0.784255	1.72584
312.121	0.0417495	1.37616	0.623454	0.28508	-0.784311	1.72596
313.128	0.0421646	1.37626	0.623496	0.285099	-0.784364	1.72608
314.145	0.0425882	1.37635	0.623537	0.285118	-0.784417	1.72619
315.173	0.0430203	1.37644	0.623579	0.285137	-0.784469	1.72631
316.211	0.0434613	1.37653	0.62362	0.285156	-0.78452	1.72642
317.215	0.0438924	1.37662	0.623658	0.285173	-0.784569	1.72653
318.23	0.0443323	1.3767	0.623697	0.285191	-0.784618	1.72663
319.255	0.044781	1.37678	0.623735	0.285208	-0.784666	1.72674
320.291	0.045239	1.37687	0.623773	0.285226	-0.784713	1.72684
321.291	0.0456844	1.37695	0.623809	0.285242	-0.784758	1.72694
322.301	0.0461384	1.37703	0.623844	0.285258	-0.784803	1.72704
323.322	0.0466015	1.3771	0.623879	0.285274	-0.784847	1.72714
324.352	0.047074	1.37718	0.623914	0.28529	-0.784891	1.72723
325.394	0.0475562	1.37726	0.623948	0.285306	-0.784934	1.72733
326.397	0.0480257	1.37733	0.623981	0.285321	-0.784975	1.72742
327.411	0.0485047	1.3774	0.624013	0.285336	-0.785016	1.72751
328.435	0.0489933	1.37747	0.624045	0.28535	-0.785056	1.7276
329.469	0.0494919	1.37754	0.624077	0.285365	-0.785096	1.72768
330.514	0.0500008	1.37761	0.624108	0.285379	-0.785135	1.72777
331.52	0.0504952	1.37767	0.624138	0.285393	-0.785173	1.72785
332.535	0.0509995	1.37774	0.624167	0.285406	-0.78521	1.72793
333.56	0.051514	1.3778	0.624196	0.285419	-0.785246	1.72801
334.596	0.052039	1.37787	0.624225	0.285432	-0.785282	1.72809
335.642	0.0525748	1.37793	0.624253	0.285445	-0.785318	1.72817
336.646	0.0530941	1.37799	0.62428	0.285458	-0.785352	1.72825
337.66	0.0536238	1.37805	0.624307	0.28547	-0.785385	1.72832
338.685	0.0541642	1.3781	0.624333	0.285482	-0.785418	1.72839
339.719	0.0547155	1.37816	0.624359	0.285494	-0.785451	1.72846
340.764	0.0552782	1.37822	0.624385	0.285506	-0.785483	1.72854
341.765	0.055822	1.37827	0.624409	0.285517	-0.785514	1.7286
342.775	0.0563767	1.37832	0.624433	0.285528	-0.785544	1.72867
343.795	0.0569424	1.37838	0.624456	0.285538	-0.785574	1.72874
344.825	0.0575196	1.37843	0.62448	0.285549	-0.785603	1.7288
345.866	0.0581086	1.37848	0.624503	0.28556	-0.785633	1.72886
346.918	0.0587098	1.37853	0.624526	0.28557	-0.785662	1.72893
347.921	0.0592891	1.37858	0.624548	0.28558	-0.785689	1.72899
348.934	0.0598799	1.37862	0.624569	0.28559	-0.785716	1.72905
349.958	0.0604826	1.37867	0.62459	0.2856	-0.785742	1.72911
350.991	0.0610976	1.37872	0.624611	0.285609	-0.785768	1.72916
352.036	0.0617251	1.37876	0.624632	0.285619	-0.785795	1.72922
353.091	0.0623656	1.37881	0.624652	0.285628	-0.78582	1.72928
354.094	0.0629807	1.37885	0.624672	0.285637	-0.785845	1.72933
355.107	0.063608	1.37889	0.624691	0.285645	-0.785868	1.72938
356.13	0.0642479	1.37893	0.624709	0.285654	-0.785892	1.72944
357.163	0.0649008	1.37898	0.624728	0.285663	-0.785915	1.72949
358.208	0.065567	1.37902	0.624746	0.285671	-0.785939	1.72954
359.262	0.0662471	1.37906	0.624765	0.285679	-0.785962	1.72959
360.328	0.0669413	1.3791	0.624783	0.285688	-0.785984	1.72964
361.338	0.0676055	1.37913	0.624799	0.285695	-0.786005	1.72968
362.357	0.0682829	1.37917	0.624816	0.285703	-0.786026	1.72973
363.387	0.068974	1.37921	0.624832	0.28571	-0.786047	1.72978
364.427	0.0696792	1.37924	0.624849	0.285718	-0.786067	1.72982
365.478	0.0703989	1.37928	0.624865	0.285725	-0.786088	1.72987
366.54	0.0711336	1.37931	0.624881	0.285732	-0.786108	1.72991
367.541	0.0718333	1.37935	0.624895	0.285739	-0.786126	1.72995
368.552	0.0725468	1.37938	0.62491	0.285746	-0.786145	1.72999
369.573	0.0732745	1.37941	0.624925	0.285752	-0.786163	1.73003
370.604	0.074017	1.37944	0.624939	0.285759	-0.786181	1.73007
371.646	0.0747746	1.37947	0.624953	0.285765	-0.786199	1.73011
372.699	0.0755478	1.3795	0.624967	0.285772	-0.786217	1.73015
373.763	0.0763372	1.37953	0.624981	0.285778	-0.786234	1.73019
374.837	0.0771431	1.37956	0.624995	0.285785	-0.786251	1.73023
375.845	0.0779068	1.37959	0.625008	0.28579	-0.786267	1.73026
